Date,2804- A/C Watts,2804- A/C Amps,2804- A/C kWh,2804- AHU Watts,2804- AHU Amps,2804- AHU kWh,2804- HRV Watts,2804- HRV Amps,2804- HRV kWh,2804-Tankless WaterHeater Watts,2804-Tankless WaterHeater Amps,2804-Tankless WaterHeater kWh,2804- Range (1) Watts,2804- Range (1) Amps,2804- Range (1) kWh,2804- Range (2) Watts,2804- Range (2) Amps,2804- Range (2) kWh,2804- Dryer (1) Watts,2804- Dryer (1) Amps,2804- Dryer (1) kWh,2804- Dryer (2) Watts,2804- Dryer (2) Amps,2804- Dryer (2) kWh,2804- KitchenCounterPlugs Watts,2804- KitchenCounterPlugs Amps,2804- KitchenCounterPlugs kWh,2804- Fridge Watts,2804- Fridge Amps,2804- Fridge kWh,2804- Living Room Plugs Watts,2804- Living Room Plugs Amps,2804- Living Room Plugs kWh,2804- Washing Machine Watts,2804- Washing Machine Amps,2804- Washing Machine kWh,2804- Dishwasher Watts,2804- Dishwasher Amps,2804- Dishwasher kWh,2804- Bedroom Plugs Watts,2804- Bedroom Plugs Amps,2804- Bedroom Plugs kWh,2804- Main Electricity 1 Watts,2804- Main Electricity 1 Amps,2804- Main Electricity 1 kWh,2804- Main Electricity 2 Watts,2804- Main Electricity 2 Amps,2804- Main Electricity 2 kWh,01021542 Voltage Avg Volts,2804- Cold Water  Avg C,2804- Hot Water Avg C,2804- Return Air Avg C,2804- Cold Water  Cubic Meter,2804- Hot Water  Cubic Meter,2804- Natural Gas Cubic Foot
2024-09-18 14:35:00,0,0.08,0.00000,296.07,4.202,0.00493,105.88,0.882,0.00176,1.02,0.378,0.00002,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86,0.762,0.00143,0,0.122,0.00000,0,0.08,0.00000,67.78,0.668,0.00113,208.2,1.998,0.00347,423.02,5.192,0.00705,119.21700,22.00000,22.50000,22.25000,0.00000,0.00000,0.00000
2024-09-18 14:34:00,0,0.08,0.00000,296.15,4.211,0.00494,105.98,0.88,0.00177,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,85.9,0.762,0.00143,0,0.122,0.00000,0,0.062,0.00000,67.73,0.663,0.00113,208.58,2.017,0.00348,423.42,5.203,0.00706,119.35000,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:33:00,0,0.08,0.00000,296.45,4.208,0.00494,106.05,0.88,0.00177,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.02,0.76,0.00143,0,0.125,0.00000,0,0.08,0.00000,68.05,0.669,0.00113,209.3,2.026,0.00349,423.03,5.2,0.00705,119.19200,22.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 14:32:00,0,0.08,0.00000,296.2,4.206,0.00494,106.08,0.88,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.135,0.00000,86.03,0.76,0.00143,0,0.122,0.00000,0,0.08,0.00000,67.72,0.663,0.00113,208.27,2.014,0.00347,423.1,5.178,0.00705,119.30800,22.00000,22.50000,22.33000,0.00000,0.00000,0.00000
2024-09-18 14:31:00,0,0.08,0.00000,296.4,4.218,0.00494,105.97,0.883,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.07,0.76,0.00143,0,0.125,0.00000,0,0.068,0.00000,68.13,0.666,0.00114,208.62,2.023,0.00348,424.07,5.206,0.00707,119.28300,22.00000,22.50000,22.25000,0.00000,0.00000,0.00000
2024-09-18 14:30:00,0,0.08,0.00000,296.85,4.225,0.00495,106.1,0.88,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,85.98,0.762,0.00143,0,0.125,0.00000,0,0.074,0.00000,67.78,0.662,0.00113,208.43,2.032,0.00347,424.02,5.206,0.00707,119.31700,22.00000,22.50000,22.25000,0.00000,0.00000,0.00000
2024-09-18 14:29:00,0,0.083,0.00000,296.25,4.222,0.00494,106.02,0.882,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,86.18,0.763,0.00144,0,0.12,0.00000,0,0.074,0.00000,67.85,0.663,0.00113,208.18,2.014,0.00347,423.47,5.211,0.00706,119.25000,22.00000,22.50000,22.21000,0.00000,0.00000,0.00000
2024-09-18 14:28:00,0,0.08,0.00000,295.85,4.209,0.00493,105.97,0.882,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,86.08,0.76,0.00143,0,0.123,0.00000,0,0.074,0.00000,67.83,0.666,0.00113,208.38,2.029,0.00347,423.63,5.211,0.00706,119.21700,22.00000,22.50000,22.46000,0.00000,0.00000,0.00000
2024-09-18 14:27:00,0,0.08,0.00000,295.58,4.214,0.00493,105.82,0.882,0.00176,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,85.83,0.76,0.00143,0,0.122,0.00000,0,0.068,0.00000,67.7,0.668,0.00113,208.33,2.026,0.00347,422.68,5.209,0.00704,118.93300,22.00000,22.50000,22.17000,0.00000,0.00000,0.00000
2024-09-18 14:26:00,0,0.08,0.00000,296.03,4.22,0.00493,105.9,0.882,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,85.87,0.76,0.00143,0,0.123,0.00000,0,0.08,0.00000,67.65,0.665,0.00113,207.85,2.026,0.00346,424.22,5.222,0.00707,119.11700,22.00000,22.50000,22.25000,0.00000,0.00000,0.00000
2024-09-18 14:25:00,0,0.08,0.00000,295.9,4.2,0.00493,105.85,0.88,0.00176,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,85.85,0.76,0.00143,0,0.126,0.00000,0,0.074,0.00000,67.75,0.665,0.00113,209.12,2.02,0.00349,422.37,5.182,0.00704,119.08300,22.00000,22.50000,22.21000,0.00000,0.00000,0.00000
2024-09-18 14:24:00,0,0.08,0.00000,296.2,4.203,0.00494,106.03,0.878,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.15,0.76,0.00144,0,0.123,0.00000,0,0.068,0.00000,68.02,0.674,0.00113,207.52,2.011,0.00346,424.42,5.212,0.00707,119.33300,22.00000,22.50000,22.33000,0.00000,0.00000,0.00000
2024-09-18 14:23:00,0,0.082,0.00000,296.52,4.222,0.00494,105.98,0.883,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,85.98,0.76,0.00143,0,0.122,0.00000,0,0.068,0.00000,67.63,0.666,0.00113,207.88,2.035,0.00346,423.82,5.217,0.00706,119.15800,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:22:00,0,0.082,0.00000,296.23,4.208,0.00494,105.92,0.878,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,85.85,0.76,0.00143,0,0.122,0.00000,0,0.068,0.00000,68.02,0.672,0.00113,207.87,2.002,0.00346,424.43,5.228,0.00707,119.20000,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:21:00,0,0.08,0.00000,295.95,4.202,0.00493,105.92,0.88,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,85.97,0.76,0.00143,0,0.123,0.00000,0,0.074,0.00000,67.67,0.669,0.00113,207.98,2.026,0.00347,423.67,5.198,0.00706,119.13300,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:20:00,0,0.082,0.00000,295.07,4.186,0.00492,105.65,0.883,0.00176,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.123,0.00000,85.63,0.76,0.00143,0,0.125,0.00000,0,0.074,0.00000,67.73,0.668,0.00113,207.25,2.02,0.00345,423.13,5.212,0.00705,118.87500,22.00000,22.50000,22.46000,0.00000,0.00000,0.00000
2024-09-18 14:19:00,0,0.08,0.00000,295.9,4.202,0.00493,105.68,0.878,0.00176,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.117,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,85.83,0.76,0.00143,0,0.125,0.00000,0,0.055,0.00000,67.53,0.665,0.00113,207.47,2.02,0.00346,422.22,5.194,0.00704,118.97500,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 14:18:00,0,0.08,0.00000,295.78,4.2,0.00493,105.75,0.88,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86,0.762,0.00143,0,0.12,0.00000,0,0.062,0.00000,67.87,0.668,0.00113,208.43,2.032,0.00347,422.23,5.178,0.00704,119.13300,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:17:00,0,0.08,0.00000,296.15,4.194,0.00494,105.97,0.882,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,86.08,0.76,0.00143,0,0.122,0.00000,0,0.08,0.00000,67.73,0.669,0.00113,208.52,2.008,0.00348,422.73,5.175,0.00705,119.15000,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:16:00,0,0.08,0.00000,295.78,4.192,0.00493,105.98,0.882,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.02,0.762,0.00143,0,0.122,0.00000,0,0.062,0.00000,67.88,0.665,0.00113,208.55,2.008,0.00348,423.38,5.191,0.00706,119.02500,22.00000,22.50000,22.33000,0.00000,0.00000,0.00000
2024-09-18 14:15:00,0,0.08,0.00000,295.93,4.188,0.00493,105.9,0.883,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,85.77,0.76,0.00143,0,0.125,0.00000,0,0.074,0.00000,67.65,0.665,0.00113,208.35,2.002,0.00347,422.8,5.203,0.00705,119.04200,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:14:00,0,0.08,0.00000,295.27,4.172,0.00492,105.87,0.877,0.00176,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.12,0.76,0.00144,0,0.123,0.00000,0,0.062,0.00000,67.93,0.665,0.00113,208.75,2.02,0.00348,423.4,5.197,0.00706,119.08300,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:13:00,0,0.08,0.00000,295.35,4.186,0.00492,105.95,0.88,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,85.92,0.763,0.00143,0,0,0.00000,0,0.068,0.00000,67.58,0.663,0.00113,208.62,2.02,0.00348,422.42,5.169,0.00704,119.10800,22.00000,22.50000,22.29000,0.00000,0.00000,0.00000
2024-09-18 14:12:00,0,0.08,0.00000,295.28,4.186,0.00492,105.68,0.88,0.00176,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,85.87,0.76,0.00143,0,0.125,0.00000,0,0.068,0.00000,67.92,0.665,0.00113,208.07,2.029,0.00347,422.78,5.172,0.00705,119.16700,22.00000,22.50000,22.46000,0.00000,0.00000,0.00000
2024-09-18 14:11:00,0,0.08,0.00000,296.23,4.211,0.00494,106.17,0.888,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.17,0.762,0.00144,0,0.12,0.00000,0,0.074,0.00000,67.8,0.666,0.00113,208.27,2.038,0.00347,424.32,5.191,0.00707,119.33300,22.00000,22.50000,22.25000,0.00000,0.00000,0.00000
2024-09-18 14:10:00,0,0.08,0.00000,296.13,4.2,0.00494,106.18,0.88,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.2,0.763,0.00144,0,0.122,0.00000,0,0.08,0.00000,67.87,0.668,0.00113,208.95,2.017,0.00348,424.08,5.212,0.00707,119.30000,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:09:00,0,0.08,0.00000,296.38,4.206,0.00494,106.12,0.882,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.15,0.76,0.00144,0,0.122,0.00000,0,0.08,0.00000,67.68,0.665,0.00113,208.93,2.032,0.00348,422.92,5.197,0.00705,119.29200,22.00000,22.50000,22.29000,0.00000,0.00000,0.00000
2024-09-18 14:08:00,0,0.08,0.00000,296.72,4.208,0.00495,106.05,0.883,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.02,0.76,0.00143,0,0.12,0.00000,0,0.062,0.00000,67.83,0.665,0.00113,208.28,2.011,0.00347,423.82,5.197,0.00706,119.30000,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:07:00,0,0.08,0.00000,296.37,4.188,0.00494,106.03,0.882,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,85.87,0.76,0.00143,0,0.123,0.00000,0,0.062,0.00000,67.77,0.665,0.00113,208.15,2.011,0.00347,423.9,5.18,0.00707,119.21700,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:06:00,0,0.082,0.00000,296.07,4.178,0.00493,106,0.882,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.02,0.76,0.00143,0,0.123,0.00000,0,0.074,0.00000,67.45,0.663,0.00112,207.85,2.023,0.00346,423.17,5.166,0.00705,119.05000,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 14:05:00,0,0.08,0.00000,296.15,4.192,0.00494,105.95,0.882,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,85.93,0.762,0.00143,0,0.125,0.00000,0,0.074,0.00000,67.93,0.669,0.00113,208.9,2.017,0.00348,422.53,5.182,0.00704,119.29200,22.00000,22.50000,22.08000,0.00000,0.00000,0.00000
2024-09-18 14:04:00,0,0.086,0.00000,296.08,4.205,0.00493,105.83,0.882,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,85.82,0.76,0.00143,0,0.125,0.00000,0,0.055,0.00000,67.67,0.662,0.00113,207.65,2.023,0.00346,422.62,5.185,0.00704,119.10000,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 14:03:00,0,0.08,0.00000,296.1,4.202,0.00494,106.08,0.886,0.00177,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,86.08,0.762,0.00143,0,0.122,0.00000,0,0.074,0.00000,67.97,0.665,0.00113,207.88,2.035,0.00346,424.15,5.203,0.00707,119.25800,22.00000,22.50000,22.33000,0.00000,0.00000,0.00000
2024-09-18 14:02:00,0,0.082,0.00000,295.93,4.2,0.00493,105.93,0.88,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,86.13,0.76,0.00144,0,0.125,0.00000,0,0.068,0.00000,67.85,0.665,0.00113,209.17,2.029,0.00349,423.37,5.215,0.00706,119.40000,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:01:00,0,0.08,0.00000,296.35,4.215,0.00494,106.15,0.883,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.3,0.76,0.00144,0,0.122,0.00000,0,0.08,0.00000,68.18,0.668,0.00114,208.5,2.029,0.00348,423.7,5.194,0.00706,119.44200,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 14:00:00,0,0.082,0.00000,296.95,4.218,0.00495,106.22,0.886,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.32,0.762,0.00144,0,0.122,0.00000,0,0.074,0.00000,67.73,0.662,0.00113,208.52,2.038,0.00348,424.42,5.2,0.00707,119.59200,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 13:59:00,0,0.082,0.00000,296.32,4.202,0.00494,106.18,0.883,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86.38,0.763,0.00144,0,0.12,0.00000,0,0.062,0.00000,68.08,0.662,0.00113,208.28,2.005,0.00347,425.05,5.197,0.00708,119.54200,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:58:00,0,0.08,0.00000,296.08,4.206,0.00493,106.15,0.882,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86.23,0.762,0.00144,0,0.123,0.00000,0,0.08,0.00000,67.73,0.665,0.00113,207.95,2.045,0.00347,423.1,5.2,0.00705,119.27500,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:57:00,0,0.08,0.00000,296.08,4.211,0.00493,105.88,0.88,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.123,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86,0.76,0.00143,0,0.123,0.00000,0,0.062,0.00000,67.85,0.668,0.00113,209.13,2.023,0.00349,424.32,5.212,0.00707,119.15000,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:56:00,0,0.08,0.00000,295.53,4.2,0.00493,105.68,0.88,0.00176,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86.02,0.76,0.00143,0,0.12,0.00000,0,0.074,0.00000,67.63,0.668,0.00113,207.72,2.026,0.00346,422.33,5.178,0.00704,118.95800,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:55:00,0,0.08,0.00000,295.92,4.195,0.00493,105.83,0.882,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.07,0.762,0.00143,0,0.125,0.00000,0,0.062,0.00000,67.85,0.666,0.00113,209.28,2.042,0.00349,423.13,5.188,0.00705,119.07500,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:54:00,0,0.08,0.00000,295.95,4.192,0.00493,105.98,0.882,0.00177,0,0,0.00000,0,0.018,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,86.05,0.762,0.00143,0,0.123,0.00000,0,0.068,0.00000,67.62,0.662,0.00113,207.98,2.02,0.00347,422.55,5.185,0.00704,119.19200,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:53:00,0,0.083,0.00000,296.92,4.195,0.00495,106,0.88,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.32,0.763,0.00144,0,0.12,0.00000,0,0.068,0.00000,68.02,0.666,0.00113,209.08,2.026,0.00348,424.33,5.189,0.00707,119.34200,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 13:52:00,0,0.082,0.00000,295.03,4.194,0.00492,105.62,0.878,0.00176,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,85.68,0.76,0.00143,0,0.123,0.00000,0,0.074,0.00000,67.48,0.66,0.00112,207.07,2.02,0.00345,421.83,5.182,0.00703,118.66700,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:51:00,0,0.08,0.00000,295.68,4.195,0.00493,105.72,0.882,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.117,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,85.77,0.76,0.00143,0,0.123,0.00000,0,0.068,0.00000,67.73,0.666,0.00113,207.05,2.011,0.00345,422.2,5.188,0.00704,119.02500,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 13:50:00,0,0.08,0.00000,295.78,4.205,0.00493,105.75,0.88,0.00176,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,86.03,0.762,0.00143,0,0.122,0.00000,0,0.08,0.00000,67.68,0.665,0.00113,207.55,2.017,0.00346,423,5.212,0.00705,119.03300,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:49:00,0,0.08,0.00000,295.28,4.172,0.00492,105.9,0.882,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.05,0.762,0.00143,0,0.125,0.00000,0,0.074,0.00000,67.57,0.663,0.00113,207.5,2.026,0.00346,422.53,5.154,0.00704,119.04200,22.00000,22.50000,22.08000,0.00000,0.00000,0.00000
2024-09-18 13:48:00,0,0.08,0.00000,295.53,4.166,0.00493,105.65,0.882,0.00176,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,85.92,0.762,0.00143,0,0.128,0.00000,0,0.068,0.00000,67.9,0.665,0.00113,207.87,2.02,0.00346,422.45,5.172,0.00704,119.12500,22.00000,22.50000,22.04000,0.00000,0.00000,0.00000
2024-09-18 13:47:00,0,0.082,0.00000,296.62,4.171,0.00494,106.08,0.88,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,86.08,0.76,0.00143,0,0.125,0.00000,0,0.068,0.00000,67.67,0.663,0.00113,208.55,2.023,0.00348,422.37,5.16,0.00704,119.31700,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:46:00,0,0.083,0.00000,296.3,4.177,0.00494,105.92,0.88,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.18,0.76,0.00144,0,0.123,0.00000,0,0.062,0.00000,67.88,0.666,0.00113,208.1,2.017,0.00347,424.05,5.157,0.00707,119.21700,22.00000,22.50000,22.13000,0.00000,0.00000,0.00000
2024-09-18 13:45:00,0,0.082,0.00000,296.2,4.166,0.00494,106.3,0.882,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,86.2,0.76,0.00144,0,0.122,0.00000,0,0.068,0.00000,67.73,0.662,0.00113,208.23,2.026,0.00347,423.47,5.166,0.00706,119.50800,22.00000,22.50000,22.21000,0.00000,0.00000,0.00000
2024-09-18 13:44:00,0,0.083,0.00000,296.18,4.188,0.00494,105.88,0.88,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86,0.76,0.00143,0,0.12,0.00000,0,0.08,0.00000,67.92,0.665,0.00113,207.77,2.02,0.00346,424.03,5.175,0.00707,119.35800,22.00000,22.50000,22.08000,0.00000,0.00000,0.00000
2024-09-18 13:43:00,0,0.08,0.00000,296.12,4.178,0.00494,106.27,0.882,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86.43,0.762,0.00144,0,0.12,0.00000,0,0.074,0.00000,67.7,0.663,0.00113,208.45,2.023,0.00347,424.1,5.169,0.00707,119.40800,22.00000,22.50000,22.21000,0.00000,0.00000,0.00000
2024-09-18 13:42:00,0,0.08,0.00000,295.87,4.171,0.00493,105.93,0.88,0.00177,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.132,0.00000,86.1,0.76,0.00144,0,0.125,0.00000,0,0.08,0.00000,68.13,0.666,0.00114,208.28,2.029,0.00347,423.03,5.157,0.00705,119.35800,22.00000,22.50000,22.38000,0.00000,0.00000,0.00000
2024-09-18 13:41:00,0,0.08,0.00000,296.38,4.185,0.00494,106.27,0.882,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.137,0.00000,86.18,0.76,0.00144,0,0.125,0.00000,0,0.074,0.00000,67.83,0.663,0.00113,208.92,2.032,0.00348,422.73,5.154,0.00705,119.40800,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:40:00,0,0.08,0.00000,296.6,4.174,0.00494,105.98,0.88,0.00177,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.05,0.76,0.00143,0,0.123,0.00000,0,0.068,0.00000,68,0.663,0.00113,208.22,2.035,0.00347,423.77,5.188,0.00706,119.35800,22.00000,22.50000,22.00000,0.00000,0.00000,0.00000
2024-09-18 13:39:00,0,0.08,0.00000,296.17,4.163,0.00494,106.18,0.88,0.00177,0,0,0.00000,0,0.012,0.00000,0,0.123,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86.1,0.76,0.00144,0,0.125,0.00000,0,0.074,0.00000,67.77,0.663,0.00113,208.03,2.032,0.00347,423.48,5.151,0.00706,119.41700,22.00000,22.50000,22.25000,0.00000,0.00000,0.00000
